listing_id,listing_date,district,rooms,listing_price_usd,source_url,size_m2,level,max_levels,is_new_building,collected_at_utc
7239277,2026-08-05,Uchtepa,5,122000,https://hata.uz/en/listings/object/jar-ariqda-5-xonali-kvartira-7239277,111.0,1,9,0,2026-08-21T23:55:40+00:00
7239280,2026-08-05,Uchtepa,4,140000,https://hata.uz/en/listings/object/kvartira-4-kom-110-kv-metr-7239280,109.0,6,10,1,2026-08-21T23:55:40+00:00
7239287,2026-08-05,Uchtepa,3,99000,https://hata.uz/en/listings/object/murad-buildings-7239287,68.0,5,12,1,2026-08-21T23:55:40+00:00
7239288,2026-08-05,Uchtepa,3,86000,https://hata.uz/en/listings/object/prodam-svoiu-3-komn-kvartiru-7239288,66.0,3,5,0,2026-08-21T23:55:40+00:00
7239289,2026-08-05,Uchtepa,2,58800,https://hata.uz/en/listings/object/kvartira-2-khonali-uchtepa-26-kvartal-2-4-4-7239289,56.0,4,4,0,2026-08-21T23:55:40+00:00
7239298,2026-08-05,Shayhontohur,3,105000,https://hata.uz/en/listings/object/prodazha-3-kom-kvartira-metro-novza-7239298,60.0,3,4,0,2026-08-21T23:55:40+00:00
7239299,2026-08-05,Shayhontohur,4,117000,https://hata.uz/en/listings/object/4-honali-uy-chorsuda-7239299,85.0,3,5,0,2026-08-21T23:55:40+00:00
7239300,2026-08-05,Chilonzor,3,98000,https://hata.uz/en/listings/object/chilonzor-13-kvartal-3-khonali-kvartira-sotiladi-7239300,78.0,3,10,1,2026-08-21T23:55:40+00:00
7239307,2026-08-05,Chilonzor,2,69000,https://hata.uz/en/listings/object/prodaetsia-kvartira-chilanzar-7239307,42.0,1,4,0,2026-08-21T23:55:40+00:00
7239316,2026-08-05,Chilonzor,3,90000,https://hata.uz/en/listings/object/prodaetsia-3-kh-komnatnaia-kvartira-7239316,80.0,4,4,0,2026-08-21T23:55:40+00:00
7239322,2026-08-05,Chilonzor,3,78800,https://hata.uz/en/listings/object/kvartira-2-3kh-komnatnaia-prodaetsia-svoia-zhk-uchtepa-aveniu-svoia-2-3-7-10-7239322,50.2,7,10,1,2026-08-21T23:55:40+00:00
7239330,2026-08-04,Shayhontohur,3,124000,https://hata.uz/en/listings/object/tichlik-metro-3-khona-100-kv-novostroika-ui-sotiladi-7239330,100.0,3,5,1,2026-08-21T23:55:40+00:00
7239338,2026-08-05,Shayhontohur,2,61900,https://hata.uz/en/listings/object/beltepa-2-xonalik-pojarka-7239338,57.0,1,4,0,2026-08-21T23:55:40+00:00
7239339,2026-08-04,Shayhontohur,4,139000,https://hata.uz/en/listings/object/prodaetsia-svoia-kvartira-zhk-charkh-novza-bm-group-3-10-12-7239339,100.0,10,12,1,2026-08-21T23:55:40+00:00
7239351,2026-08-05,Yunusobod,1,45000,https://hata.uz/en/listings/object/srochno-prodaetsia-kvartira-g-tashkent-iunusabadskii-raion-4-kvartal-7239351,25.0,4,4,1,2026-08-21T23:55:40+00:00
7239353,2026-08-05,Yunusobod,1,45500,https://hata.uz/en/listings/object/svoia-iunusabad-6-kvartal-6-10-47-1v2-4-4-amerikanskoe-posolstvo-7239353,40.0,4,4,0,2026-08-21T23:55:40+00:00
7239354,2026-08-04,Yunusobod,1,57000,https://hata.uz/en/listings/object/khon-saroi-zhk-okean-1v2-komnatnaia-7239354,45.0,6,16,1,2026-08-21T23:55:40+00:00
7239360,2026-08-04,Yunusobod,3,83000,https://hata.uz/en/listings/object/ochen-srochno-3kh-komnatnaia-kvartira-v-iunus-abade-prodazha-7239360,72.0,8,9,0,2026-08-21T23:55:40+00:00
7239371,2026-08-04,Yunusobod,5,170000,https://hata.uz/en/listings/object/prodaetsia-dupleks-7239371,230.0,1,3,1,2026-08-21T23:55:40+00:00
7239373,2026-08-05,Yunusobod,2,53000,https://hata.uz/en/listings/object/kirpichnyi-dom-2-komnatnaia-52kv-53000-7239373,52.0,4,4,1,2026-08-21T23:55:40+00:00
7239374,2026-08-04,Yunusobod,2,58700,https://hata.uz/en/listings/object/srochno-prodaetsia-1-2-komnatnaia-svoia-kvartira-7239374,42.0,3,5,0,2026-08-21T23:55:40+00:00
7239379,2026-08-05,Yunusobod,2,66500,https://hata.uz/en/listings/object/iunusabadskii-raion-8-kvartal-2v3-5-5-srochno-7239379,58.0,5,5,0,2026-08-21T23:55:40+00:00
7239380,2026-08-04,Yakkasaroy,1,58000,https://hata.uz/en/listings/object/prodaetsia-kvartira-iakkasaraikii-raion-bashlyk-7239380,42.0,8,9,0,2026-08-21T23:55:40+00:00
7239381,2026-08-05,Yakkasaroy,1,28000,https://hata.uz/en/listings/object/prodaetsia-svoia-1-komn-studiia-316-kv-karakamysh-1-2-7239381,31.6,14,20,1,2026-08-21T23:55:40+00:00
7239384,2026-08-04,Yakkasaroy,3,138000,https://hata.uz/en/listings/object/navastroika-svoia-iakkasarai-raion-7239384,80.0,10,10,1,2026-08-21T23:55:40+00:00
7239385,2026-08-04,Yakkasaroy,1,57500,https://hata.uz/en/listings/object/1-8-20-novostroika-istanbul-city-korobka-34-30-kv-tsena-57-500-u-e-7239385,34.3,8,20,1,2026-08-21T23:55:40+00:00
7239401,2026-08-04,Yakkasaroy,4,185000,https://hata.uz/en/listings/object/prodaiu-svoiu-4-kh-komnatnuiu-kvartiru-7239401,130.0,9,13,1,2026-08-21T23:55:40+00:00
7239402,2026-08-05,Yakkasaroy,2,60000,https://hata.uz/en/listings/object/novastroika-ot-zastroishchika-strong-edifice-7239402,55.0,7,8,1,2026-08-21T23:55:40+00:00
7239409,2026-08-05,Yashnobod,1,55500,https://hata.uz/en/listings/object/srochna-sotiladi-1-kh-2-khona-kilingan-7239409,45.0,9,12,1,2026-08-21T23:55:40+00:00
7239411,2026-08-05,Yashnobod,2,45000,https://hata.uz/en/listings/object/1-komn-4-4-dubovaia-40-kv-m-7239411,40.0,4,4,0,2026-08-21T23:55:40+00:00
7239413,2026-08-04,Yashnobod,3,85000,https://hata.uz/en/listings/object/domsotiladi-3-xonali-7239413,82.0,3,8,0,2026-08-21T23:55:40+00:00
7239415,2026-08-04,Yashnobod,2,67000,https://hata.uz/en/listings/object/prodaetsia-kvartira-v-kuiliuk-tsentre-7239415,65.0,2,9,0,2026-08-21T23:55:40+00:00
7239416,2026-08-05,Yashnobod,2,68000,https://hata.uz/en/listings/object/sotiladi-2-khonali-64-kvadrat-metrli-ui-7239416,64.23,11,11,1,2026-08-21T23:55:40+00:00
7240036,2026-08-05,Olmazor,2,57000,https://hata.uz/en/listings/object/srocna-sotiladi-olimpiyada-2xona-7240036,56.0,4,4,0,2026-08-21T23:55:40+00:00
7240037,2026-08-05,Olmazor,68,55900,https://hata.uz/en/listings/object/dom-sotuvda-navastroyka-7240037,68.5,7,8,1,2026-08-21T23:55:40+00:00
7240038,2026-08-05,Olmazor,3,89000,https://hata.uz/en/listings/object/samarqand-darvoza-3-xonali-uy-7240038,79.0,5,7,0,2026-08-21T23:55:40+00:00
7240039,2026-08-05,Olmazor,2,60000,https://hata.uz/en/listings/object/svoia-kvartira-2-2-4-kirpich-54-kv-nukus-kinoteatr-mozhno-zhit-7240039,54.0,2,4,0,2026-08-21T23:55:40+00:00
7240040,2026-08-05,Olmazor,5,265000,https://hata.uz/en/listings/object/srochno-vtorichka-7240040,155.0,2,9,0,2026-08-21T23:55:40+00:00
7240048,2026-08-05,Olmazor,1,35000,https://hata.uz/en/listings/object/prodaetsia-kvartira-na-kuiliuke-bektemir-s-kadastrom-35kv-7240048,35.0,1,4,1,2026-08-21T23:55:40+00:00
7240054,2026-08-05,Olmazor,3,75000,https://hata.uz/en/listings/object/olmazor-1-2-uy-sotiladi-2-xona-3-qilingan-7240054,70.0,7,9,1,2026-08-21T23:55:40+00:00
7240055,2026-08-05,Olmazor,1,35000,https://hata.uz/en/listings/object/prodam-svoiu-vidom-na-gorod-zhk-silver-tower-7240055,27.3,2,2,1,2026-08-21T23:55:40+00:00
7240057,2026-08-05,Olmazor,3,80000,https://hata.uz/en/listings/object/srochno-prodaetsia-7240057,78.4,6,9,0,2026-08-21T23:55:40+00:00
7240060,2026-08-05,Olmazor,3,110000,https://hata.uz/en/listings/object/uy-sotiladi-huvaydoda-7240060,70.0,2,5,0,2026-08-21T23:55:40+00:00
7240061,2026-08-05,Bektemir,1,40000,https://hata.uz/en/listings/object/kvartira-zhk-iangi-kuilik-ipoteka-mavzhud-7240061,45.0,11,11,1,2026-08-21T23:55:40+00:00
7240062,2026-08-05,Bektemir,1,39000,https://hata.uz/en/listings/object/1-6-9-1-xonali-uy-sotiladi-qoyliq-panelniy-9-etashni-6-qavatida-7240062,42.0,6,9,0,2026-08-21T23:55:40+00:00
7240064,2026-08-05,Bektemir,3,132000,https://hata.uz/en/listings/object/prodaetsia-premium-zh-k-nrg-yangi-baxt-3-10-12-dizainerskii-remont-7240064,75.0,10,12,1,2026-08-21T23:55:40+00:00
7240065,2026-08-05,Bektemir,2,111000,https://hata.uz/en/listings/object/prodaetsia-premium-zh-k-nrg-yangi-baxt-2-10-12-dizainerskii-remont-7240065,64.0,10,12,1,2026-08-21T23:55:40+00:00
7240067,2026-08-05,Bektemir,2,45000,https://hata.uz/en/listings/object/vodnikda-kvartira-sotiladi-7240067,51.0,9,10,1,2026-08-21T23:55:40+00:00
7240068,2026-08-05,Bektemir,1,45000,https://hata.uz/en/listings/object/navastroyka-kvartira-7240068,51.0,5,9,1,2026-08-21T23:55:40+00:00
7240069,2026-08-05,Bektemir,2,59000,https://hata.uz/en/listings/object/prodaiu-kvartiru-2-komnatnaia-7240069,63.0,2,9,0,2026-08-21T23:55:40+00:00
7240073,2026-08-05,Bektemir,8,115000,https://hata.uz/en/listings/object/srochna-ui-sotiladi-7240073,5.5,2,2,1,2026-08-21T23:55:40+00:00
7240075,2026-08-05,Bektemir,3,50000,https://hata.uz/en/listings/object/srochno-prodaetsia-2kh-kvartira-na-bektemirsvom-raiene-7240075,56.0,1,4,0,2026-08-21T23:55:40+00:00
7240078,2026-08-05,Bektemir,2,50000,https://hata.uz/en/listings/object/prodaiu-svoiu-kvartiru-v-novostroike-7240078,54.14,8,10,1,2026-08-21T23:55:40+00:00
7240081,2026-08-05,Bektemir,1,55000,https://hata.uz/en/listings/object/prodaetsia-1-komn-kv-na-kuiliuk-5-7240081,36.0,1,5,0,2026-08-21T23:55:40+00:00
7240082,2026-08-05,Bektemir,6,135000,https://hata.uz/en/listings/object/kuiliuk-riadom-s-kompas-6kom-2etazh-7240082,141.0,2,9,0,2026-08-21T23:55:40+00:00
7240083,2026-08-05,Yashnobod,3,68000,https://hata.uz/en/listings/object/3-khonali-ui-toshkent-shakhar-7240083,68.0,1,5,1,2026-08-21T23:55:40+00:00
7240092,2026-08-05,Mirobod,1,42000,https://hata.uz/en/listings/object/prodaetsia-svoia-1-komnatnaia-kvartira-s-evroremontom-novostroika-7240092,33.0,1,3,1,2026-08-21T23:55:40+00:00
7240096,2026-08-05,Mirobod,1,48000,https://hata.uz/en/listings/object/prodaetsia-1-komnatnaia-kvartira-7240096,30.0,4,5,0,2026-08-21T23:55:40+00:00
7240097,2026-08-05,Mirobod,1,39527,https://hata.uz/en/listings/object/kvartira-sotiladi-srochna-7240097,30.0,3,3,1,2026-08-21T23:55:40+00:00
7240098,2026-08-05,Mirobod,3,130000,https://hata.uz/en/listings/object/prodaetsia-kvartira-vozle-tsum-a-3-4-4-obstanovkoi-75-kvadrat-7240098,75.0,4,4,0,2026-08-21T23:55:40+00:00
7240099,2026-08-05,Mirobod,2,65000,https://hata.uz/en/listings/object/prodaetsia-2-komn-kvartira-58-4-m2-mirabadskii-r-n-kuiliuk-4-7240099,58.4,1,5,0,2026-08-21T23:55:40+00:00
7240126,2026-08-04,Mirzo Ulugbek,2,65000,https://hata.uz/en/listings/object/2-komnatnaia-kvartira-7240126,57.0,5,5,0,2026-08-21T23:55:40+00:00
7240138,2026-08-05,Mirzo Ulugbek,3,87000,https://hata.uz/en/listings/object/prodaetsia-svoia-3-komnatnaia-kvartira-62-m2-2-etazh-na-ialangache-7240138,62.0,2,4,0,2026-08-21T23:55:40+00:00
7240139,2026-08-05,Mirzo Ulugbek,2,60500,https://hata.uz/en/listings/object/prodazha-kvartiry-v-zhilom-komplekse-riverside-7240139,48.0,5,9,1,2026-08-21T23:55:40+00:00
7240154,2026-08-05,Mirzo Ulugbek,1,47000,https://hata.uz/en/listings/object/prodaetsia-1-kom-kvartira-7240154,26.0,4,5,0,2026-08-21T23:55:40+00:00
7240162,2026-08-05,Sergeli,2,61500,https://hata.uz/en/listings/object/2kh-komnatnaia-kvartira-sergili-bobur-makhalla-novostroika-srochno-7240162,54.0,1,2,1,2026-08-21T23:55:40+00:00
7240163,2026-08-05,Sergeli,3,61102,https://hata.uz/en/listings/object/prodaetsia-3-komnatnaia-kvartira-74-2-m2-v-novom-dome-korobka-7240163,74.2,4,9,1,2026-08-21T23:55:40+00:00
7240165,2026-08-05,Sergeli,2,60000,https://hata.uz/en/listings/object/2kh-komnatnaia-kvartira-iangikhaetskii-raion-8-khudud-2-6-7-7240165,57.0,6,7,1,2026-08-21T23:55:40+00:00
7240171,2026-08-05,Sergeli,2,65000,https://hata.uz/en/listings/object/teplaia-i-ukhozhennaia-kvartira-po-vygodnoi-tsene-7240171,75.5,1,4,0,2026-08-21T23:55:40+00:00
7240173,2026-08-05,Sergeli,3,67900,https://hata.uz/en/listings/object/sergeli-3-9-9-o-rtacha-remont-7240173,76.0,9,9,0,2026-08-21T23:55:40+00:00
7240174,2026-08-05,Sergeli,3,55900,https://hata.uz/en/listings/object/novostroika-dom-dostlik-iangi-khaiot-65-50-kv-korobka-7240174,65.0,7,9,1,2026-08-21T23:55:40+00:00
7240175,2026-08-05,Sergeli,3,75000,https://hata.uz/en/listings/object/kvartira-3-kh-komnatnaia-sergeli-6-7240175,78.0,8,9,0,2026-08-21T23:55:40+00:00
7240178,2026-08-05,Sergeli,2,58000,https://hata.uz/en/listings/object/prodaetsia-2kh-komnatnaia-kvartira-7240178,42.0,7,7,0,2026-08-21T23:55:40+00:00
7240185,2026-08-05,Uchtepa,3,87000,https://hata.uz/en/listings/object/algoritm-30kvartal-3khona-1etazh-7240185,76.0,1,4,0,2026-08-21T23:55:40+00:00
7240191,2026-08-05,Uchtepa,4,100000,https://hata.uz/en/listings/object/4-xonali-uy-sotiladi-7240191,83.0,4,5,1,2026-08-21T23:55:40+00:00
7240196,2026-08-05,Uchtepa,2,62000,https://hata.uz/en/listings/object/prodam-2-5-5-keramzit-chil-24-s-mestom-dlia-stoianki-avto-62000-7240196,42.0,5,5,0,2026-08-21T23:55:40+00:00
7240197,2026-08-05,Uchtepa,1,58000,https://hata.uz/en/listings/object/algaritm-dahasida-1-xonali-2-xonaga-aylantirilgan-kvartira-sotilad-7240197,62.0,12,12,0,2026-08-21T23:55:40+00:00
7240198,2026-08-05,Uchtepa,4,115000,https://hata.uz/en/listings/object/prodaetsia-4kh-komnatnaia-kvartira-4-1-4-85m2-uchtepinskii-raion-7240198,85.0,1,4,0,2026-08-21T23:55:40+00:00
7240199,2026-08-05,Uchtepa,2,74000,https://hata.uz/en/listings/object/srochno-prodaiu-kvartiru-7240199,60.0,6,12,1,2026-08-21T23:55:40+00:00
7240211,2026-08-05,Chilonzor,3,74000,https://hata.uz/en/listings/object/srochno-prodaetsia-svoia-3kh-komnatnaia-kvartira-na-chilanzare-7240211,62.2,4,4,0,2026-08-21T23:55:40+00:00
7240217,2026-08-05,Chilonzor,2,89830,https://hata.uz/en/listings/object/novostroika-lafaete-na-iakkasarae-2-2-7-evro-kvartira-svoia-srochnaia-prod-7240217,52.0,2,7,1,2026-08-21T23:55:40+00:00
7240223,2026-08-05,Chilonzor,4,88500,https://hata.uz/en/listings/object/chilonzor-ts-4-4-4-7240223,83.0,4,4,0,2026-08-21T23:55:40+00:00
7240229,2026-08-05,Shayhontohur,3,70000,https://hata.uz/en/listings/object/kvartira-sergeli-16-novostroika-7240229,78.0,5,5,0,2026-08-21T23:55:40+00:00
7240235,2026-08-05,Shayhontohur,2,57000,https://hata.uz/en/listings/object/beltepada-kvartira-7240235,67.0,9,9,0,2026-08-21T23:55:40+00:00
7240236,2026-08-05,Shayhontohur,4,56500,https://hata.uz/en/listings/object/srochno-dupleks-kvartira-107-kv-7240236,107.0,1,4,1,2026-08-21T23:55:40+00:00
7240244,2026-08-05,Shayhontohur,3,112000,https://hata.uz/en/listings/object/prodaetsia-3-kh-kom-kvartira-v-topovoi-lokatsii-tashkenta-7240244,69.84,2,9,0,2026-08-21T23:55:40+00:00
7240251,2026-08-05,Shayhontohur,3,65000,https://hata.uz/en/listings/object/srochno-3-4-4-ibn-sino-zhararik-7240251,75.0,4,4,0,2026-08-21T23:55:40+00:00
7240256,2026-08-05,Shayhontohur,4,91000,https://hata.uz/en/listings/object/uy-sotiladi-o-zimniki-7240256,91.0,5,5,0,2026-08-21T23:55:40+00:00
7240260,2026-08-05,Yunusobod,1,40000,https://hata.uz/en/listings/object/1-xonali-36-m2-mavsum-yunusobod-7-qavat-kadastr-tayyor-7240260,36.0,7,9,1,2026-08-21T23:55:40+00:00
7240264,2026-08-05,Yunusobod,3,82000,https://hata.uz/en/listings/object/yunusobod-4-kvartal-3-xona-9-qavatli-uyning-8-qavatiida-7240264,1.0,8,9,0,2026-08-21T23:55:40+00:00
7240265,2026-08-05,Yunusobod,2,41300,https://hata.uz/en/listings/object/2-xonali-navastroyka-remonti-bilan-sergali-surum-7240265,50.0,2,8,1,2026-08-21T23:55:40+00:00
7240266,2026-08-05,Yunusobod,3,59000,https://hata.uz/en/listings/object/prodaetsia-kvartira-2v3-2-4-7240266,50.54,2,4,0,2026-08-21T23:55:40+00:00
7240270,2026-08-05,Yunusobod,3,125000,https://hata.uz/en/listings/object/prodaetsia-3-komnatnaia-kvartira-na-darkhane-7240270,70.0,2,4,0,2026-08-21T23:55:40+00:00
7240285,2026-08-05,Yunusobod,4,129000,https://hata.uz/en/listings/object/kvartira-sotiladi-novostroika-10-kavatli-uining-2-kavatida-7240285,102.0,2,10,1,2026-08-21T23:55:40+00:00
7240292,2026-08-05,Yunusobod,1,71500,https://hata.uz/en/listings/object/prodaiu-v-stile-loft-novostroika-iunusabad-7-7240292,39.84,7,7,1,2026-08-21T23:55:40+00:00
7240297,2026-08-05,Yakkasaroy,2,105000,https://hata.uz/en/listings/object/prodaetsia-2-komnatnaia-kvartira-zhk-anor-7240297,97.0,12,13,1,2026-08-21T23:55:40+00:00
7240299,2026-08-04,Yakkasaroy,2,88000,https://hata.uz/en/listings/object/sobstvennik-srochno-svoia-kvartira-nrg-bi-sado-2-komnaty-s-remontom-7240299,42.0,7,9,1,2026-08-21T23:55:40+00:00
7240326,2026-08-05,Yashnobod,2,61990,https://hata.uz/en/listings/object/prodaetsia-2-kom-53-19-kv-m-2-khonali-ui-sotiladi-bashkent-bashkent-7240326,53.19,11,16,1,2026-08-21T23:55:40+00:00
7240327,2026-08-05,Yashnobod,3,120000,https://hata.uz/en/listings/object/prodaetsia-kvartira-3-1-9-riezii-parkentskii-chizelnyi-7240327,72.27,1,9,0,2026-08-21T23:55:40+00:00
7240334,2026-08-05,Yashnobod,2,70000,https://hata.uz/en/listings/object/prodaetsia-2-kom-kvartira-na-kadysheva-aviasozlar-2-kvartal-7240334,46.0,7,8,1,2026-08-21T23:55:40+00:00
7240335,2026-08-05,Yashnobod,3,99500,https://hata.uz/en/listings/object/3khkomnatnaia-kvartira-na-1om-etazhe-7240335,65.0,1,4,0,2026-08-21T23:55:40+00:00
7240336,2026-08-05,Yashnobod,3,65000,https://hata.uz/en/listings/object/arintir-adju-universitet-7240336,61.5,4,4,0,2026-08-21T23:55:40+00:00
7240344,2026-08-05,Yashnobod,1,36000,https://hata.uz/en/listings/object/srochno-prodaetsia-gallereika-7240344,30.0,3,4,0,2026-08-21T23:55:40+00:00
7240910,2026-08-05,Olmazor,3,95000,https://hata.uz/en/listings/object/srochno-prodam-kvartiru-7240910,78.0,3,7,1,2026-08-21T23:55:40+00:00
7240912,2026-08-05,Olmazor,1,38000,https://hata.uz/en/listings/object/eshonguzar-1-xona-uy-sotiladi-7240912,48.0,2,2,0,2026-08-21T23:55:40+00:00
7240913,2026-08-05,Olmazor,2,105000,https://hata.uz/en/listings/object/ts-1-2-3-9-v-arende-po-700-u-e-tsena-105-000-u-e-7240913,60.0,3,9,0,2026-08-21T23:55:40+00:00
7240915,2026-08-05,Olmazor,2,28000,https://hata.uz/en/listings/object/sputnik-2-2-2-uy-sotiladi-7240915,42.0,2,2,0,2026-08-21T23:55:40+00:00
7240917,2026-08-05,Olmazor,3,125000,https://hata.uz/en/listings/object/kvqrtira-sotiladi-sebzorda-7240917,74.0,6,6,0,2026-08-21T23:55:40+00:00
7240919,2026-08-05,Olmazor,3,85000,https://hata.uz/en/listings/object/murad-building-soy-boyi-prodaetsia-3-komnatnaia-evropeiskaia-kvartira-7240919,63.0,8,15,1,2026-08-21T23:55:40+00:00
7240924,2026-08-05,Olmazor,3,69500,https://hata.uz/en/listings/object/srochno-prodaetsia-kvartira-na-kara-kamish-1-2-8-a-dom-1-2-7240924,74.5,4,4,0,2026-08-21T23:55:40+00:00
7240928,2026-08-05,Olmazor,3,87900,https://hata.uz/en/listings/object/svoia-3-komn-kvartira-86-m2-v-naprotiv-almazar-city-7240928,86.0,9,9,0,2026-08-21T23:55:40+00:00
7240929,2026-08-05,Olmazor,2,31000,https://hata.uz/en/listings/object/2-khonali-ui-sotiladi-arzon-narkhda-srochno-7240929,24.0,9,9,0,2026-08-21T23:55:40+00:00
7240931,2026-08-05,Olmazor,4,890,https://hata.uz/en/listings/object/prodam-kvartiru-na-malike-srochno-4-kom-12-14-7240931,88.0,12,14,1,2026-08-21T23:55:40+00:00
7240938,2026-08-05,Olmazor,2,75000,https://hata.uz/en/listings/object/2-xonalik-kvartira-7240938,65.0,6,6,1,2026-08-21T23:55:40+00:00
7240939,2026-08-05,Olmazor,2,55000,https://hata.uz/en/listings/object/2-khona-ui-sotiladi-7240939,56.0,5,5,0,2026-08-21T23:55:40+00:00
7240941,2026-08-05,Olmazor,1,44900,https://hata.uz/en/listings/object/prodaetsia-1-komnatnaia-kvartira-v-zhk-assalom-jomiy-golden-house-7240941,30.0,12,16,1,2026-08-21T23:55:40+00:00
7240942,2026-08-05,Olmazor,4,86000,https://hata.uz/en/listings/object/sebzor-4-5-5-kvartira-sotladi-srochna-7240942,85.0,5,5,0,2026-08-21T23:55:40+00:00
7240943,2026-08-05,Bektemir,1,35000,https://hata.uz/en/listings/object/nedvizhimost-kvartiry-7240943,41.0,1,4,0,2026-08-21T23:55:40+00:00
7240944,2026-08-05,Bektemir,4,70000,https://hata.uz/en/listings/object/maktab-bokcha-300-metr-7240944,65.0,1,4,0,2026-08-21T23:55:40+00:00
7240950,2026-08-05,Bektemir,2,53000,https://hata.uz/en/listings/object/prodaetsia-2kh-komnatnaia-kvartira-v-zhk-musaffo-maskan-bektemirskii-raion-7240950,58.0,14,17,1,2026-08-21T23:55:40+00:00
7240951,2026-08-05,Bektemir,3,55000,https://hata.uz/en/listings/object/prodaetsia-kvartira-7240951,68.0,8,9,1,2026-08-21T23:55:40+00:00
7240952,2026-08-05,Bektemir,1,48000,https://hata.uz/en/listings/object/prodam-kvartiru-za-48-000-7240952,43.0,2,2,0,2026-08-21T23:55:40+00:00
7240953,2026-08-05,Bektemir,3,65000,https://hata.uz/en/listings/object/ui-sotiladi-iangi-kurilgan-7240953,81.0,6,7,1,2026-08-21T23:55:40+00:00
7240954,2026-08-05,Bektemir,2,110000,https://hata.uz/en/listings/object/srochno-prodaetsia-7240954,146.0,2,2,0,2026-08-21T23:55:40+00:00
7240955,2026-08-05,Bektemir,2,53500,https://hata.uz/en/listings/object/srochno-prodaetsia-2kh-komnatnaia-musaffo-maskan-7240955,58.0,14,17,1,2026-08-21T23:55:40+00:00
7240956,2026-08-05,Bektemir,2,28930,https://hata.uz/en/listings/object/bektemir-tumani-vodnikda-novostroika-sotiladi-7240956,55.0,7,13,1,2026-08-21T23:55:40+00:00
7240958,2026-08-05,Bektemir,2,54000,https://hata.uz/en/listings/object/musaffo-maskanda-2-xonali-studiya-variant-62-52kvm-li-uy-sotiladi-7240958,62.0,12,17,1,2026-08-21T23:55:40+00:00
7240959,2026-08-05,Bektemir,3,58000,https://hata.uz/en/listings/object/bektemir-vodnik-3-khonali-kvartira-vodnik-suvmash-7240959,63.0,1,2,0,2026-08-21T23:55:40+00:00
7240960,2026-08-05,Bektemir,1,36000,https://hata.uz/en/listings/object/prodaetsia-1komnotnye-7240960,26.0,1,2,0,2026-08-21T23:55:40+00:00
7240961,2026-08-05,Yashnobod,3,70000,https://hata.uz/en/listings/object/3-xonali-kvartira-7240961,68.0,1,5,1,2026-08-21T23:55:40+00:00
7240970,2026-08-05,Yashnobod,2,128000,https://hata.uz/en/listings/object/svoia-kvartira-evro-remont-iashnabadskii-raion-riadom-sshkola-wunderkind-7240970,78.0,5,8,1,2026-08-21T23:55:40+00:00
7240971,2026-08-05,Yashnobod,2,55500,https://hata.uz/en/listings/object/prodaetsia-kvartira-7240971,55.0,6,9,0,2026-08-21T23:55:40+00:00
7240974,2026-08-05,Mirobod,2,68000,https://hata.uz/en/listings/object/prodaetsia-uiutnaia-2-komnatnaia-kvartira-peredelannaia-v-4-komnatnuiu-7240974,57.0,2,7,0,2026-08-21T23:55:40+00:00
7240975,2026-08-05,Mirobod,2,155000,https://hata.uz/en/listings/object/prodaetsia-2kh-kom-kv-zhk-mirabad-palas-7240975,71.0,2,10,1,2026-08-21T23:55:40+00:00
7240976,2026-08-05,Mirobod,3,147000,https://hata.uz/en/listings/object/prodaetsia-3kh-komnatnaia-kvartira-metro-oibek-3-3-9-obshchaia-ploshchad-74m2-7240976,74.0,3,9,0,2026-08-21T23:55:40+00:00
7240980,2026-08-05,Mirobod,2,45000,https://hata.uz/en/listings/object/kvartira-2kh-komnatnuiu-na-botkina-7240980,43.0,2,4,0,2026-08-21T23:55:40+00:00
7240986,2026-08-05,Mirobod,2,110000,https://hata.uz/en/listings/object/prodaetsia-zhk-oz-makon-golden-house-2-5-16-s-earo-remontom-mebeliu-7240986,42.0,5,16,1,2026-08-21T23:55:40+00:00
7240990,2026-08-05,Mirobod,3,75000,https://hata.uz/en/listings/object/aeroport-aviagorodok-3-komnaty-7240990,88.0,2,2,0,2026-08-21T23:55:40+00:00
7240994,2026-08-05,Mirobod,3,230000,https://hata.uz/en/listings/object/prodaetsia-3-kom-72m-10-et-vid-vo-dvor-v-zhk-infinity-sadyka-azimova-7240994,72.0,10,15,1,2026-08-21T23:55:40+00:00
7241013,2026-08-04,Mirzo Ulugbek,2,86000,https://hata.uz/en/listings/object/parkentskii-massiv-mavlono-riezii-stilnaia-kvartira-7241013,60.0,6,9,0,2026-08-21T23:55:40+00:00
7241014,2026-08-04,Mirzo Ulugbek,4,165000,https://hata.uz/en/listings/object/prodaetsia-kvartira-7241014,82.0,9,9,1,2026-08-21T23:55:40+00:00
7241025,2026-08-04,Mirzo Ulugbek,2,95000,https://hata.uz/en/listings/object/srochno-prodaetsia-kvartira-na-mirzo-ulugbekskom-raione-2-9-9-7241025,54.0,9,9,1,2026-08-21T23:55:40+00:00
7241038,2026-08-05,Sergeli,3,65000,https://hata.uz/en/listings/object/77-51-kv-m-sotiladi-srochno-7241038,77.51,4,12,1,2026-08-21T23:55:40+00:00
7241039,2026-08-05,Sergeli,5,135000,https://hata.uz/en/listings/object/prodaetsia-5-ti-komnatnaia-kvartira-v-pervom-etazhe-7241039,117.0,1,9,0,2026-08-21T23:55:40+00:00
